name,jobs,machines,status,time,makespan,bound,gap,NC,RF,RS,solver
j9047_5,90,4,Optimal,0.03,93,93.0,0.0,2.1,1,0.7,CPO
j9047_6,90,4,Optimal,0.03,98,98.0,0.0,2.1,1,0.7,CPO
j9047_7,90,4,Optimal,0.03,94,94.0,0.0,2.1,1,0.7,CPO
j9047_8,90,4,Optimal,0.03,98,98.0,0.0,2.1,1,0.7,CPO
j9047_9,90,4,Optimal,0.03,86,86.0,0.0,2.1,1,0.7,CPO
j9048_1,90,4,Optimal,0.03,83,83.0,0.0,2.1,1,1,CPO
j9048_10,90,4,Optimal,0.02,93,93.0,0.0,2.1,1,1,CPO
j9048_2,90,4,Optimal,0.02,89,89.0,0.0,2.1,1,1,CPO
j9048_3,90,4,Optimal,0.01,86,86.0,0.0,2.1,1,1,CPO
j9048_4,90,4,Optimal,0.02,91,91.0,0.0,2.1,1,1,CPO
j9048_5,90,4,Optimal,0.03,75,75.0,0.0,2.1,1,1,CPO
j9048_6,90,4,Optimal,0.03,114,114.0,0.0,2.1,1,1,CPO
j9048_7,90,4,Optimal,0.03,103,103.0,0.0,2.1,1,1,CPO
j9048_8,90,4,Optimal,0.03,74,74.0,0.0,2.1,1,1,CPO
j9048_9,90,4,Optimal,0.03,89,89.0,0.0,2.1,1,1,CPO
j904_1,90,4,Optimal,0.03,93,93.0,0.0,1.5,0.25,1,CPO
j904_10,90,4,Optimal,0.02,68,68.0,0.0,1.5,0.25,1,CPO
j904_2,90,4,Optimal,0.02,89,89.0,0.0,1.5,0.25,1,CPO
j904_3,90,4,Optimal,0.02,67,67.0,0.0,1.5,0.25,1,CPO
j904_4,90,4,Optimal,0.02,92,92.0,0.0,1.5,0.25,1,CPO
j904_5,90,4,Optimal,0.03,88,88.0,0.0,1.5,0.25,1,CPO
j904_6,90,4,Optimal,0.03,78,78.0,0.0,1.5,0.25,1,CPO
j904_7,90,4,Optimal,0.02,80,80.0,0.0,1.5,0.25,1,CPO
j904_8,90,4,Optimal,0.02,69,69.0,0.0,1.5,0.25,1,CPO
j904_9,90,4,Optimal,0.03,79,79.0,0.0,1.5,0.25,1,CPO
j905_1,90,4,Optimal,7.71,78,78.0,0.0,1.5,0.5,0.2,CPO
j905_10,90,4,Solution,30.01,97,94.0,3.09,1.5,0.5,0.2,CPO
j905_2,90,4,Optimal,12.63,93,93.0,0.0,1.5,0.5,0.2,CPO
j905_3,90,4,Solution,30.01,89,84.0,5.62,1.5,0.5,0.2,CPO
j905_4,90,4,Solution,30.01,103,98.0,4.85,1.5,0.5,0.2,CPO
j905_5,90,4,Solution,30.02,113,109.0,3.54,1.5,0.5,0.2,CPO
j905_6,90,4,Solution,30.02,88,85.0,3.41,1.5,0.5,0.2,CPO
j905_7,90,4,Solution,30.01,110,106.0,3.64,1.5,0.5,0.2,CPO
j905_8,90,4,Solution,30.01,104,95.0,8.65,1.5,0.5,0.2,CPO
j905_9,90,4,Solution,30.01,119,109.0,8.4,1.5,0.5,0.2,CPO
j906_1,90,4,Optimal,0.02,82,82.0,0.0,1.5,0.5,0.5,CPO
j906_10,90,4,Optimal,0.02,94,94.0,0.0,1.5,0.5,0.5,CPO
j906_2,90,4,Optimal,0.02,86,86.0,0.0,1.5,0.5,0.5,CPO
j906_3,90,4,Optimal,0.59,77,77.0,0.0,1.5,0.5,0.5,CPO
j906_4,90,4,Optimal,0.02,80,80.0,0.0,1.5,0.5,0.5,CPO
j906_5,90,4,Optimal,0.02,71,71.0,0.0,1.5,0.5,0.5,CPO
j906_6,90,4,Optimal,0.02,98,98.0,0.0,1.5,0.5,0.5,CPO
j906_7,90,4,Optimal,0.02,71,71.0,0.0,1.5,0.5,0.5,CPO
j906_8,90,4,Optimal,1.79,68,68.0,0.0,1.5,0.5,0.5,CPO
j906_9,90,4,Optimal,0.02,68,68.0,0.0,1.5,0.5,0.5,CPO
j907_1,90,4,Optimal,0.02,88,88.0,0.0,1.5,0.5,0.7,CPO
j907_10,90,4,Optimal,0.02,98,98.0,0.0,1.5,0.5,0.7,CPO
j907_2,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,0.7,CPO
j907_3,90,4,Optimal,0.02,80,80.0,0.0,1.5,0.5,0.7,CPO
j907_4,90,4,Optimal,0.02,86,86.0,0.0,1.5,0.5,0.7,CPO
j907_5,90,4,Optimal,0.02,79,79.0,0.0,1.5,0.5,0.7,CPO
j907_6,90,4,Optimal,0.03,90,90.0,0.0,1.5,0.5,0.7,CPO
j907_7,90,4,Optimal,0.03,90,90.0,0.0,1.5,0.5,0.7,CPO
j907_8,90,4,Optimal,0.02,60,60.0,0.0,1.5,0.5,0.7,CPO
j907_9,90,4,Optimal,0.02,83,83.0,0.0,1.5,0.5,0.7,CPO
j908_1,90,4,Optimal,0.02,96,96.0,0.0,1.5,0.5,1,CPO
j908_10,90,4,Optimal,0.02,88,88.0,0.0,1.5,0.5,1,CPO
j908_2,90,4,Optimal,0.03,78,78.0,0.0,1.5,0.5,1,CPO
j908_3,90,4,Optimal,0.02,70,70.0,0.0,1.5,0.5,1,CPO
j908_4,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,1,CPO
j908_5,90,4,Optimal,0.03,63,63.0,0.0,1.5,0.5,1,CPO
j908_6,90,4,Optimal,0.02,70,70.0,0.0,1.5,0.5,1,CPO
j908_7,90,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,1,CPO
j908_8,90,4,Optimal,0.02,68,68.0,0.0,1.5,0.5,1,CPO
j908_9,90,4,Optimal,0.02,97,97.0,0.0,1.5,0.5,1,CPO
j909_1,90,4,Solution,30.01,108,99.0,8.33,1.5,0.75,0.2,CPO
j909_10,90,4,Solution,30.01,115,104.0,9.57,1.5,0.75,0.2,CPO
j909_2,90,4,Solution,30.01,133,120.0,9.77,1.5,0.75,0.2,CPO
j909_3,90,4,Solution,30.01,106,98.0,7.55,1.5,0.75,0.2,CPO
j909_4,90,4,Solution,30.01,131,119.0,9.16,1.5,0.75,0.2,CPO
j909_5,90,4,Solution,30.0,143,123.0,13.99,1.5,0.75,0.2,CPO
j909_6,90,4,Solution,30.01,122,112.0,8.2,1.5,0.75,0.2,CPO
j909_7,90,4,Solution,30.01,110,103.0,6.36,1.5,0.75,0.2,CPO
j909_8,90,4,Solution,30.02,119,110.0,7.56,1.5,0.75,0.2,CPO
j909_9,90,4,Solution,30.01,119,106.0,10.92,1.5,0.75,0.2,CPO
j12010_1,120,4,Optimal,0.12,111,111.0,0.0,1.5,0.5,0.5,CPO
j12010_10,120,4,Optimal,0.03,66,66.0,0.0,1.5,0.5,0.5,CPO
j12010_2,120,4,Optimal,0.04,91,91.0,0.0,1.5,0.5,0.5,CPO
j12010_3,120,4,Optimal,0.05,99,99.0,0.0,1.5,0.5,0.5,CPO
j12010_4,120,4,Optimal,0.03,95,95.0,0.0,1.5,0.5,0.5,CPO
j12010_5,120,4,Optimal,0.03,97,97.0,0.0,1.5,0.5,0.5,CPO
j12010_6,120,4,Optimal,0.03,92,92.0,0.0,1.5,0.5,0.5,CPO
j12010_7,120,4,Optimal,0.06,79,79.0,0.0,1.5,0.5,0.5,CPO
j12010_8,120,4,Optimal,0.03,114,114.0,0.0,1.5,0.5,0.5,CPO
j12010_9,120,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,0.5,CPO
j12011_1,120,4,Solution,60.02,180,155.0,13.89,1.5,0.75,0.1,CPO
j12011_10,120,4,Solution,60.03,188,163.0,13.3,1.5,0.75,0.1,CPO
j12011_2,120,4,Solution,60.02,164,144.0,12.2,1.5,0.75,0.1,CPO
j12011_3,120,4,Solution,60.03,212,186.0,12.26,1.5,0.75,0.1,CPO
j12011_4,120,4,Solution,60.03,207,175.0,15.46,1.5,0.75,0.1,CPO
j12011_5,120,4,Solution,60.03,222,191.0,13.96,1.5,0.75,0.1,CPO
j12011_6,120,4,Solution,60.02,223,188.0,15.7,1.5,0.75,0.1,CPO
j12011_7,120,4,Solution,60.03,170,147.0,13.53,1.5,0.75,0.1,CPO
j12011_8,120,4,Solution,60.02,167,151.0,9.58,1.5,0.75,0.1,CPO
j12011_9,120,4,Solution,60.05,181,167.0,7.73,1.5,0.75,0.1,CPO
j12012_1,120,4,Solution,60.02,143,127.0,11.19,1.5,0.75,0.2,CPO
j12012_10,120,4,Solution,60.02,146,142.0,2.74,1.5,0.75,0.2,CPO
j12012_2,120,4,Solution,60.01,119,111.0,6.72,1.5,0.75,0.2,CPO
j12012_3,120,4,Solution,60.02,140,132.0,5.71,1.5,0.75,0.2,CPO
j12012_4,120,4,Solution,60.02,128,122.0,4.69,1.5,0.75,0.2,CPO
j12012_5,120,4,Solution,60.01,168,153.0,8.93,1.5,0.75,0.2,CPO
j12012_6,120,4,Solution,60.02,126,116.0,7.94,1.5,0.75,0.2,CPO
j12012_7,120,4,Solution,60.03,123,116.0,5.69,1.5,0.75,0.2,CPO
j12012_8,120,4,Solution,60.02,123,113.0,8.13,1.5,0.75,0.2,CPO
j12012_9,120,4,Solution,60.02,109,101.0,7.34,1.5,0.75,0.2,CPO
j12013_1,120,4,Solution,60.03,130,123.0,5.38,1.5,0.75,0.3,CPO
j12013_10,120,4,Solution,60.02,95,89.0,6.32,1.5,0.75,0.3,CPO
j12013_2,120,4,Solution,60.02,89,88.0,1.12,1.5,0.75,0.3,CPO
j12013_3,120,4,Solution,60.02,121,115.0,4.96,1.5,0.75,0.3,CPO
j12013_4,120,4,Solution,60.01,115,108.0,6.09,1.5,0.75,0.3,CPO
j12013_5,120,4,Solution,60.02,93,90.0,3.23,1.5,0.75,0.3,CPO
j12013_6,120,4,Solution,60.03,101,95.0,5.94,1.5,0.75,0.3,CPO
j12013_7,120,4,Solution,60.01,112,107.0,4.46,1.5,0.75,0.3,CPO
j12013_8,120,4,Solution,60.01,97,91.0,6.19,1.5,0.75,0.3,CPO
j12013_9,120,4,Solution,60.01,86,83.0,3.49,1.5,0.75,0.3,CPO
j12014_1,120,4,Solution,60.02,87,84.0,3.45,1.5,0.75,0.4,CPO
j12014_10,120,4,Solution,60.02,83,80.0,3.61,1.5,0.75,0.4,CPO
j12014_2,120,4,Solution,60.02,94,90.0,4.26,1.5,0.75,0.4,CPO
j12014_3,120,4,Optimal,1.53,88,88.0,0.0,1.5,0.75,0.4,CPO
j12014_4,120,4,Solution,60.02,90,85.0,5.56,1.5,0.75,0.4,CPO
j12014_5,120,4,Solution,60.01,99,93.0,6.06,1.5,0.75,0.4,CPO
j12014_6,120,4,Optimal,0.62,91,91.0,0.0,1.5,0.75,0.4,CPO
j12014_7,120,4,Solution,60.03,91,90.0,1.1,1.5,0.75,0.4,CPO
j12014_8,120,4,Solution,60.02,114,110.0,3.51,1.5,0.75,0.4,CPO
j12014_9,120,4,Optimal,0.05,101,101.0,0.0,1.5,0.75,0.4,CPO
j12015_1,120,4,Optimal,0.02,81,81.0,0.0,1.5,0.75,0.5,CPO
j12015_10,120,4,Optimal,0.03,91,91.0,0.0,1.5,0.75,0.5,CPO
j12015_2,120,4,Optimal,0.03,75,75.0,0.0,1.5,0.75,0.5,CPO
j12015_3,120,4,Optimal,0.04,87,87.0,0.0,1.5,0.75,0.5,CPO
j12015_4,120,4,Optimal,0.02,82,82.0,0.0,1.5,0.75,0.5,CPO
j12015_5,120,4,Optimal,0.03,87,87.0,0.0,1.5,0.75,0.5,CPO
j12015_6,120,4,Optimal,0.03,97,97.0,0.0,1.5,0.75,0.5,CPO
j12015_7,120,4,Optimal,0.03,75,75.0,0.0,1.5,0.75,0.5,CPO
j12015_8,120,4,Optimal,0.02,126,126.0,0.0,1.5,0.75,0.5,CPO
j12015_9,120,4,Optimal,0.04,109,109.0,0.0,1.5,0.75,0.5,CPO
j12016_1,120,4,Solution,60.03,204,179.0,12.25,1.5,1,0.1,CPO
j12016_10,120,4,Solution,60.01,224,201.0,10.27,1.5,1,0.1,CPO
j12016_2,120,4,Solution,60.02,243,221.0,9.05,1.5,1,0.1,CPO
j12016_3,120,4,Solution,60.02,245,219.0,10.61,1.5,1,0.1,CPO
j12016_4,120,4,Solution,60.01,207,189.0,8.7,1.5,1,0.1,CPO
j12016_5,120,4,Solution,60.01,207,182.0,12.08,1.5,1,0.1,CPO
j12016_6,120,4,Solution,60.03,213,194.0,8.92,1.5,1,0.1,CPO
j12016_7,120,4,Solution,60.02,191,174.0,8.9,1.5,1,0.1,CPO
j12016_8,120,4,Solution,60.02,200,180.0,10.0,1.5,1,0.1,CPO
j12016_9,120,4,Solution,60.02,214,188.0,12.15,1.5,1,0.1,CPO
j12017_1,120,4,Solution,60.01,145,135.0,6.9,1.5,1,0.2,CPO
j12017_10,120,4,Solution,60.02,139,131.0,5.76,1.5,1,0.2,CPO
j12017_2,120,4,Solution,60.02,128,121.0,5.47,1.5,1,0.2,CPO
j12017_3,120,4,Solution,60.02,111,106.0,4.5,1.5,1,0.2,CPO
j12017_4,120,4,Solution,60.02,123,118.0,4.07,1.5,1,0.2,CPO
j12017_5,120,4,Solution,60.01,133,123.0,7.52,1.5,1,0.2,CPO
j12017_6,120,4,Solution,60.02,140,133.0,5.0,1.5,1,0.2,CPO
j12017_7,120,4,Solution,60.0,150,141.0,6.0,1.5,1,0.2,CPO
j12017_8,120,4,Solution,60.02,131,126.0,3.82,1.5,1,0.2,CPO
j12017_9,120,4,Solution,60.01,138,129.0,6.52,1.5,1,0.2,CPO
j12018_1,120,4,Solution,60.01,142,137.0,3.52,1.5,1,0.3,CPO
j12018_10,120,4,Solution,60.01,100,97.0,3.0,1.5,1,0.3,CPO
j12018_2,120,4,Solution,60.0,119,111.0,6.72,1.5,1,0.3,CPO
j12018_3,120,4,Solution,60.01,103,100.0,2.91,1.5,1,0.3,CPO
j12018_4,120,4,Solution,60.01,103,98.0,4.85,1.5,1,0.3,CPO
j12018_5,120,4,Solution,60.01,121,117.0,3.31,1.5,1,0.3,CPO
j12018_6,120,4,Solution,60.01,137,131.0,4.38,1.5,1,0.3,CPO
j12018_7,120,4,Solution,60.02,120,112.0,6.67,1.5,1,0.3,CPO
j12018_8,120,4,Solution,60.0,107,102.0,4.67,1.5,1,0.3,CPO
j12018_9,120,4,Solution,60.02,94,89.0,5.32,1.5,1,0.3,CPO
j12019_1,120,4,Optimal,0.08,88,88.0,0.0,1.5,1,0.4,CPO
j12019_10,120,4,Optimal,0.03,88,88.0,0.0,1.5,1,0.4,CPO
j12019_2,120,4,Solution,60.02,84,81.0,3.57,1.5,1,0.4,CPO
j12019_3,120,4,Solution,60.02,86,83.0,3.49,1.5,1,0.4,CPO
j12019_4,120,4,Solution,60.02,110,103.0,6.36,1.5,1,0.4,CPO
j12019_5,120,4,Solution,60.02,106,101.0,4.72,1.5,1,0.4,CPO
j12019_6,120,4,Solution,60.0,91,89.0,2.2,1.5,1,0.4,CPO
j12019_7,120,4,Optimal,0.05,93,93.0,0.0,1.5,1,0.4,CPO
j12019_8,120,4,Solution,60.01,94,93.0,1.06,1.5,1,0.4,CPO
j12019_9,120,4,Solution,60.02,90,88.0,2.22,1.5,1,0.4,CPO
j1201_1,120,4,Optimal,22.53,105,105.0,0.0,1.5,0.25,0.1,CPO
j1201_10,120,4,Optimal,2.36,108,108.0,0.0,1.5,0.25,0.1,CPO
j1201_2,120,4,Optimal,2.2,109,109.0,0.0,1.5,0.25,0.1,CPO
j1201_3,120,4,Solution,60.02,126,115.0,8.73,1.5,0.25,0.1,CPO
j1201_4,120,4,Optimal,1.9,97,97.0,0.0,1.5,0.25,0.1,CPO
j1201_5,120,4,Optimal,3.17,112,112.0,0.0,1.5,0.25,0.1,CPO
j1201_6,120,4,Optimal,0.86,84,84.0,0.0,1.5,0.25,0.1,CPO
j1201_7,120,4,Optimal,0.97,117,117.0,0.0,1.5,0.25,0.1,CPO
j1201_8,120,4,Optimal,5.19,109,109.0,0.0,1.5,0.25,0.1,CPO
j1201_9,120,4,Optimal,0.86,112,112.0,0.0,1.5,0.25,0.1,CPO
j12020_1,120,4,Optimal,0.17,89,89.0,0.0,1.5,1,0.5,CPO
j12020_10,120,4,Optimal,0.03,81,81.0,0.0,1.5,1,0.5,CPO
j12020_2,120,4,Optimal,0.03,99,99.0,0.0,1.5,1,0.5,CPO
j12020_3,120,4,Solution,60.0,79,75.0,5.06,1.5,1,0.5,CPO
j12020_4,120,4,Optimal,0.02,89,89.0,0.0,1.5,1,0.5,CPO
j12020_5,120,4,Optimal,0.02,69,69.0,0.0,1.5,1,0.5,CPO
j12020_6,120,4,Optimal,0.02,80,80.0,0.0,1.5,1,0.5,CPO
j12020_7,120,4,Optimal,0.02,81,81.0,0.0,1.5,1,0.5,CPO
j12020_8,120,4,Optimal,10.16,107,107.0,0.0,1.5,1,0.5,CPO
j12020_9,120,4,Optimal,0.03,80,80.0,0.0,1.5,1,0.5,CPO
j12021_1,120,4,Optimal,8.08,114,114.0,0.0,1.8,0.25,0.1,CPO
j12021_10,120,4,Optimal,4.05,102,102.0,0.0,1.8,0.25,0.1,CPO
j12021_2,120,4,Optimal,15.64,117,117.0,0.0,1.8,0.25,0.1,CPO
j12021_3,120,4,Optimal,2.07,143,143.0,0.0,1.8,0.25,0.1,CPO
j12021_4,120,4,Optimal,6.5,135,135.0,0.0,1.8,0.25,0.1,CPO
j12021_5,120,4,Optimal,1.65,110,110.0,0.0,1.8,0.25,0.1,CPO
j12021_6,120,4,Optimal,2.84,109,109.0,0.0,1.8,0.25,0.1,CPO
j12021_7,120,4,Optimal,15.91,111,111.0,0.0,1.8,0.25,0.1,CPO
j12021_8,120,4,Optimal,0.56,127,127.0,0.0,1.8,0.25,0.1,CPO
j12021_9,120,4,Optimal,0.8,102,102.0,0.0,1.8,0.25,0.1,CPO
j12022_1,120,4,Optimal,0.91,101,101.0,0.0,1.8,0.25,0.2,CPO
j12022_10,120,4,Optimal,0.33,79,79.0,0.0,1.8,0.25,0.2,CPO
j12022_2,120,4,Optimal,0.03,107,107.0,0.0,1.8,0.25,0.2,CPO
j12022_3,120,4,Optimal,19.99,96,96.0,0.0,1.8,0.25,0.2,CPO
j12022_4,120,4,Optimal,0.5,90,90.0,0.0,1.8,0.25,0.2,CPO
j12022_5,120,4,Optimal,0.39,93,93.0,0.0,1.8,0.25,0.2,CPO
j12022_6,120,4,Optimal,0.53,103,103.0,0.0,1.8,0.25,0.2,CPO
j12022_7,120,4,Optimal,0.03,133,133.0,0.0,1.8,0.25,0.2,CPO
j12022_8,120,4,Optimal,3.32,103,103.0,0.0,1.8,0.25,0.2,CPO
j12022_9,120,4,Optimal,0.61,109,109.0,0.0,1.8,0.25,0.2,CPO
j12023_1,120,4,Optimal,0.03,107,107.0,0.0,1.8,0.25,0.3,CPO
j12023_10,120,4,Optimal,0.02,100,100.0,0.0,1.8,0.25,0.3,CPO
j12023_2,120,4,Optimal,0.02,116,116.0,0.0,1.8,0.25,0.3,CPO
j12023_3,120,4,Optimal,0.02,99,99.0,0.0,1.8,0.25,0.3,CPO
j12023_4,120,4,Optimal,0.02,106,106.0,0.0,1.8,0.25,0.3,CPO
j12023_5,120,4,Optimal,0.06,99,99.0,0.0,1.8,0.25,0.3,CPO
j12023_6,120,4,Optimal,0.03,106,106.0,0.0,1.8,0.25,0.3,CPO
j12023_7,120,4,Optimal,0.02,104,104.0,0.0,1.8,0.25,0.3,CPO
j12023_8,120,4,Optimal,0.02,101,101.0,0.0,1.8,0.25,0.3,CPO
j12023_9,120,4,Optimal,0.03,107,107.0,0.0,1.8,0.25,0.3,CPO
j12024_1,120,4,Optimal,0.02,93,93.0,0.0,1.8,0.25,0.4,CPO
j12024_10,120,4,Optimal,0.02,91,91.0,0.0,1.8,0.25,0.4,CPO
j12024_2,120,4,Optimal,0.05,91,91.0,0.0,1.8,0.25,0.4,CPO
j12024_3,120,4,Optimal,0.03,89,89.0,0.0,1.8,0.25,0.4,CPO
j12024_4,120,4,Optimal,0.03,101,101.0,0.0,1.8,0.25,0.4,CPO
j12024_5,120,4,Optimal,0.03,86,86.0,0.0,1.8,0.25,0.4,CPO
j12024_6,120,4,Optimal,0.02,95,95.0,0.0,1.8,0.25,0.4,CPO
j12024_7,120,4,Optimal,0.03,112,112.0,0.0,1.8,0.25,0.4,CPO
j12024_8,120,4,Optimal,0.02,104,104.0,0.0,1.8,0.25,0.4,CPO
j12024_9,120,4,Optimal,0.38,82,82.0,0.0,1.8,0.25,0.4,CPO
j12025_1,120,4,Optimal,0.02,82,82.0,0.0,1.8,0.25,0.5,CPO
j12025_10,120,4,Optimal,0.02,92,92.0,0.0,1.8,0.25,0.5,CPO
j12025_2,120,4,Optimal,0.02,108,108.0,0.0,1.8,0.25,0.5,CPO
j12025_3,120,4,Optimal,0.02,100,100.0,0.0,1.8,0.25,0.5,CPO
j12025_4,120,4,Optimal,0.02,117,117.0,0.0,1.8,0.25,0.5,CPO
j12025_5,120,4,Optimal,0.02,100,100.0,0.0,1.8,0.25,0.5,CPO
j12025_6,120,4,Optimal,0.03,92,92.0,0.0,1.8,0.25,0.5,CPO
j12025_7,120,4,Optimal,0.08,92,92.0,0.0,1.8,0.25,0.5,CPO
j12025_8,120,4,Optimal,0.02,80,80.0,0.0,1.8,0.25,0.5,CPO
j12025_9,120,4,Optimal,0.02,94,94.0,0.0,1.8,0.25,0.5,CPO
j12026_1,120,4,Solution,60.02,177,148.0,16.38,1.8,0.5,0.1,CPO
j12026_10,120,4,Solution,60.01,191,157.0,17.8,1.8,0.5,0.1,CPO
j12026_2,120,4,Solution,60.01,176,147.0,16.48,1.8,0.5,0.1,CPO
j12026_3,120,4,Solution,60.0,173,154.0,10.98,1.8,0.5,0.1,CPO
j12026_4,120,4,Solution,60.02,176,152.0,13.64,1.8,0.5,0.1,CPO
j12026_5,120,4,Solution,60.01,164,138.0,15.85,1.8,0.5,0.1,CPO
j12026_6,120,4,Solution,60.0,191,170.0,10.99,1.8,0.5,0.1,CPO
j12026_7,120,4,Solution,60.02,163,143.0,12.27,1.8,0.5,0.1,CPO
j12026_8,120,4,Solution,60.01,178,155.0,12.92,1.8,0.5,0.1,CPO
j12026_9,120,4,Solution,60.01,181,157.0,13.26,1.8,0.5,0.1,CPO
j12027_1,120,4,Solution,60.02,111,107.0,3.6,1.8,0.5,0.2,CPO
j12027_10,120,4,Solution,60.01,118,109.0,7.63,1.8,0.5,0.2,CPO
j12027_2,120,4,Solution,60.01,119,107.0,10.08,1.8,0.5,0.2,CPO
j12027_3,120,4,Solution,60.01,146,140.0,4.11,1.8,0.5,0.2,CPO
j12027_4,120,4,Solution,60.02,108,105.0,2.78,1.8,0.5,0.2,CPO
j12027_5,120,4,Solution,60.02,114,103.0,9.65,1.8,0.5,0.2,CPO
j12027_6,120,4,Solution,60.0,149,131.0,12.08,1.8,0.5,0.2,CPO
j12027_7,120,4,Solution,60.01,127,118.0,7.09,1.8,0.5,0.2,CPO
j12027_8,120,4,Solution,60.0,142,135.0,4.93,1.8,0.5,0.2,CPO
j12027_9,120,4,Solution,60.02,131,120.0,8.4,1.8,0.5,0.2,CPO
j12028_1,120,4,Solution,60.02,108,105.0,2.78,1.8,0.5,0.3,CPO
j12028_10,120,4,Solution,60.0,117,114.0,2.56,1.8,0.5,0.3,CPO
j12028_2,120,4,Optimal,5.74,110,110.0,0.0,1.8,0.5,0.3,CPO
j12028_3,120,4,Optimal,0.02,101,101.0,0.0,1.8,0.5,0.3,CPO
j12028_4,120,4,Optimal,25.01,112,112.0,0.0,1.8,0.5,0.3,CPO
j12028_5,120,4,Optimal,0.02,102,102.0,0.0,1.8,0.5,0.3,CPO
j12028_6,120,4,Optimal,1.77,103,103.0,0.0,1.8,0.5,0.3,CPO
j12028_7,120,4,Solution,60.0,111,107.0,3.6,1.8,0.5,0.3,CPO
j12028_8,120,4,Solution,60.0,100,98.0,2.0,1.8,0.5,0.3,CPO
j12028_9,120,4,Solution,60.02,98,97.0,1.02,1.8,0.5,0.3,CPO
j12029_1,120,4,Optimal,0.03,104,104.0,0.0,1.8,0.5,0.4,CPO
j12029_10,120,4,Optimal,0.03,96,96.0,0.0,1.8,0.5,0.4,CPO
j12029_2,120,4,Optimal,0.03,91,91.0,0.0,1.8,0.5,0.4,CPO
j12029_3,120,4,Solution,60.02,99,95.0,4.04,1.8,0.5,0.4,CPO
j12029_4,120,4,Optimal,3.9,80,80.0,0.0,1.8,0.5,0.4,CPO
j12029_5,120,4,Optimal,0.3,102,102.0,0.0,1.8,0.5,0.4,CPO
j12029_6,120,4,Solution,60.01,91,88.0,3.3,1.8,0.5,0.4,CPO
j12029_7,120,4,Optimal,0.02,97,97.0,0.0,1.8,0.5,0.4,CPO
j12029_8,120,4,Optimal,1.56,80,80.0,0.0,1.8,0.5,0.4,CPO
j12029_9,120,4,Optimal,0.03,97,97.0,0.0,1.8,0.5,0.4,CPO
j1202_1,120,4,Optimal,0.85,87,87.0,0.0,1.5,0.25,0.2,CPO
j1202_10,120,4,Optimal,0.55,96,96.0,0.0,1.5,0.25,0.2,CPO
j1202_2,120,4,Optimal,1.13,75,75.0,0.0,1.5,0.25,0.2,CPO
j1202_3,120,4,Optimal,1.63,92,92.0,0.0,1.5,0.25,0.2,CPO
j1202_4,120,4,Optimal,0.47,95,95.0,0.0,1.5,0.25,0.2,CPO
j1202_5,120,4,Optimal,0.6,103,103.0,0.0,1.5,0.25,0.2,CPO
j1202_6,120,4,Optimal,0.37,92,92.0,0.0,1.5,0.25,0.2,CPO
j1202_7,120,4,Optimal,0.2,90,90.0,0.0,1.5,0.25,0.2,CPO
j1202_8,120,4,Optimal,0.41,83,83.0,0.0,1.5,0.25,0.2,CPO
j1202_9,120,4,Optimal,1.27,94,94.0,0.0,1.5,0.25,0.2,CPO
j12030_1,120,4,Optimal,0.03,102,102.0,0.0,1.8,0.5,0.5,CPO
j12030_10,120,4,Optimal,0.03,86,86.0,0.0,1.8,0.5,0.5,CPO
j12030_2,120,4,Optimal,0.03,112,112.0,0.0,1.8,0.5,0.5,CPO
j12030_3,120,4,Optimal,0.02,108,108.0,0.0,1.8,0.5,0.5,CPO
j12030_4,120,4,Optimal,0.03,83,83.0,0.0,1.8,0.5,0.5,CPO
j12030_5,120,4,Optimal,2.12,83,83.0,0.0,1.8,0.5,0.5,CPO
j12030_6,120,4,Optimal,0.03,79,79.0,0.0,1.8,0.5,0.5,CPO
j12030_7,120,4,Optimal,0.63,93,93.0,0.0,1.8,0.5,0.5,CPO
j12030_8,120,4,Optimal,0.02,79,79.0,0.0,1.8,0.5,0.5,CPO
j12030_9,120,4,Optimal,0.02,93,93.0,0.0,1.8,0.5,0.5,CPO
j12031_1,120,4,Solution,60.02,206,178.0,13.59,1.8,0.75,0.1,CPO
j12031_10,120,4,Solution,60.03,234,201.0,14.1,1.8,0.75,0.1,CPO
j12031_2,120,4,Solution,60.02,200,174.0,13.0,1.8,0.75,0.1,CPO
j12031_3,120,4,Solution,60.02,181,158.0,12.71,1.8,0.75,0.1,CPO
j12031_4,120,4,Solution,60.01,234,188.0,19.66,1.8,0.75,0.1,CPO
j12031_5,120,4,Solution,60.02,211,184.0,12.8,1.8,0.75,0.1,CPO
j12031_6,120,4,Solution,60.02,201,182.0,9.45,1.8,0.75,0.1,CPO
j12031_7,120,4,Solution,60.02,214,189.0,11.68,1.8,0.75,0.1,CPO
j12031_8,120,4,Solution,60.0,199,172.0,13.57,1.8,0.75,0.1,CPO
j12031_9,120,4,Solution,60.02,198,173.0,12.63,1.8,0.75,0.1,CPO
j12032_1,120,4,Solution,60.01,150,141.0,6.0,1.8,0.75,0.2,CPO
j12032_10,120,4,Solution,60.02,133,125.0,6.02,1.8,0.75,0.2,CPO
j12032_2,120,4,Solution,60.01,135,123.0,8.89,1.8,0.75,0.2,CPO
